ID,Name,Description,Icon,Level{Item}
36298,Rarefied Eblan Alumen,"No one would call this alumen “rarefied” were it overabundant in the frozen north─certainly not for marketing purposes. Perish the thought!

※For collectable submissions only.",22616,560
36299,Rarefied Annite,"Handling may cause this mineral to fracture or flake, so best not. What do you mean, “too late”?

※For collectable submissions only.",21226,570
36300,Rarefied Pewter Ore,"Pewter? I barely know her!

※For collectable submissions only.",21211,570
36301,Rarefied Thavnairian Perilla Leaf,"This herb's minty aroma is stronger than that of its perilla brethren, easily separating the Thavs from the Thav-nots.

※For collectable submissions only.",25036,495
36302,Rarefied Ironwood Log,"More wood than iron...which is to say that it is not really iron at all.

※For collectable submissions only.",22411,560
36303,Rarefied Palm Log,"The lack of rings makes this lumber impossible to date─or, as particularly aggravating naturalists might say, “stuck in the frond zone.”

※For collectable submissions only.",22410,495
36304,Rarefied Red Pine Log,"While this wood is more red-adjacent than truly red, “red-adjacent pine” does not exactly roll off the tongue.

※For collectable submissions only.",22403,510
36305,Rarefied Coconut,"Though this deceptive drupe does not taste like cocoa and it is not a true nut, culinarians tend to overlook these offenses in light of its deliciousness. It is on thin ice with the botanists, however.

※For collectable submissions only.",25323,527
36306,Rarefied Sykon,"A succulent symbol of vitality, this fruit pairs nicely with some honey and stone cheese.

※For collectable submissions only.",25318,540
36307,Rarefied Dark Rye,"This hearty grain is a culinarian's delight─though much more so after the tiresome grinding step is complete.

※For collectable submissions only.",25359,554
36308,Rarefied Elder Nutmeg,"This sweet-scented spice is proven to help medicine go down. Consuming an entire spoonful, however, is not recommended.

※For collectable submissions only.",25021,560
36309,Rarefied Iceberg Lettuce,"This crisp, refreshing vegetable is often thought to be lacking in flavor, but those who enjoy the flavor of water doubtless find it absolutely overpowering.

※For collectable submissions only.",25219,570
36310,Rarefied AR-Caean Cotton Boll,"These bolls are so irresistibly soft that some folks can't help but pluck them and pop them in their ears. Caution: under no circumstances should AR-Caean cotton be placed near the ears.

※For collectable submissions only.",25032,570
36311,Resplendent Carpenter's Component A,The arboreal aroma is admired by accomplished artisans and aspiring aficionados alike.,22471,510
36312,Resplendent Blacksmith's Component A,A glowing golden globule.,20816,510
36313,Resplendent Armorer's Component A,Far simpler in design than its extravagant name would suggest.,20961,510
36314,Resplendent Goldsmith's Component A,Soapy bubbles in block form.,20974,510
36315,Resplendent Leatherworker's Component A,The skin of a blue animal. Maybe.,21831,510
36316,Resplendent Weaver's Component A,Only an engineer would refer to a length of thread as a component.,21659,510
36317,Resplendent Alchemist's Component A,"Of all the liquids found in alchemy, this is one of the least suitably named.",22690,510
36318,Resplendent Culinarian's Component A,"A curious little box that is tangentially related to the culinary arts, or so the Boutique of Splendors would have you believe.",25947,510
36319,Resplendent Carpenter's Component B,Like a flute but without the holes.,23101,510
36320,Resplendent Blacksmith's Component B,"Can be used in place of legal tender, provided the phrase “It's that or nothing!” is uttered with enough conviction.",20809,510
36321,Resplendent Armorer's Component B,The term “cock-a-hoop” originates from a game in which competitors throw objects such as these over the neck of a male chicken.,20901,510
36322,Resplendent Goldsmith's Component B,"Not only are such objects said to be found on the dark side of the moon, they are available in any color you like.",26226,510
36323,Resplendent Leatherworker's Component B,A not-so-neatly folded sheet of beast skin.,23003,510
36324,Resplendent Weaver's Component B,"While not exactly as resplendent as the name would suggest, it is at least clean.",21614,510
36325,Resplendent Alchemist's Component B,One of the few substances in alchemy that is as light as it is heavy.,22687,510
36326,Resplendent Culinarian's Component B,This mustard is known as Eulmore's hottest yellow paste.,22657,510
36327,Resplendent Carpenter's Component C,A hardened lump of the crimson sap known as “tree blood.”,21267,510
36328,Resplendent Blacksmith's Component C,Just another cog in the machine. Or at least it will be once the rest of the machine has been built around it.,26271,510
36329,Resplendent Armorer's Component C,"Most armorer's tools do not incorporate sheets of chainmail, but try telling the Boutique of Splendors that.",20903,510
36330,Resplendent Goldsmith's Component C,It is not yet known whether this resplendent orb will become the centerpiece in a fine item of jewelry or ground down into dust for a far less glamorous purpose.,22605,510
36331,Resplendent Leatherworker's Component C,"While this incredibly long strap is an impressive example of leatherworking, calling it resplendent may be something of an exaggeration.",22030,510
36332,Resplendent Weaver's Component C,A bolt of cloth this luxurious surely warrants a better name.,21623,510
36333,Resplendent Alchemist's Component C,"A handful of carbon rods. One for each finger, in fact.",22677,510
36334,Resplendent Culinarian's Component C,A small vial of unnamed gloopy stuff.,25452,510
36335,Blackbosom Void Reaper,,37209,1
36336,Omega-M Attire,"Cannot equip with arm, leg, or foot gear.",42815,1
36337,Omega-F Attire,"Cannot equip with arm, leg, or foot gear.",42814,1
36338,Omega-M Ear Cuffs,,55494,1
36339,Omega-F Earrings,,55495,1
36340,Fallen Angel Wings,The perfect solution for anyone seeking a pair of edgier angel wings. Use to acquire a pair of fallen angel wings.,58017,1
36341,Archangel Wings,For those who go gaga for gold. Use to acquire a pair of archangel wings.,58018,1
36342,Diabolos Wings,Highly recommended for those who feel an affinity with voidsent. Use to acquire a pair of Diabolos wings.,58019,1
36343,Pixie Wings,Perfect for those who like to indulge their mischievous side. Use to acquire a pair of pixie wings.,58020,1
36344,,,0,0
36345,False Spectacles,Wish to look more intelligent with minimal effort? Then look no further than these superb specs. Use to acquire a pair of false spectacles.,58022,1
36346,Blackbosom Weapon Coffer,"A banded chest containing six Blackbosom weapons.

Required level: 1. IL: 1.",26557,1
36347,Tower of Zot Orchestrion Roll,Music roll for <Emphasis>Tower of Zot (Endwalker)</Emphasis>. Use to add to your orchestrion list.,25945,1
36348,Garlemald Express Orchestrion Roll,Music roll for <Emphasis>Garlemald Express</Emphasis>. Use to add to your orchestrion list.,25945,1
36349,As the Sky Burns Orchestrion Roll,Music roll for <Emphasis>As the Sky Burns</Emphasis>. Use to add to your orchestrion list.,25945,1
36350,Miracle Works Orchestrion Roll,Music roll for <Emphasis>Miracle Works</Emphasis>. Use to add to your orchestrion list.,25945,1
36351,The Aetherial Sea Orchestrion Roll,Music roll for <Emphasis>The Aetherial Sea</Emphasis>. Use to add to your orchestrion list.,25945,1
36352,Of Countless Stars Orchestrion Roll,Music roll for <Emphasis>Of Countless Stars</Emphasis>. Use to add to your orchestrion list.,25945,1
36353,Carrots of Happiness Orchestrion Roll,Music roll for <Emphasis>Carrots of Happiness</Emphasis>. Use to add to your orchestrion list.,25945,1
36354,Endcaller Orchestrion Roll,Music roll for <Emphasis>Endcaller</Emphasis>. Use to add to your orchestrion list.,25945,1
36355,Your Answer Orchestrion Roll,Music roll for <Emphasis>Your Answer</Emphasis>. Use to add to your orchestrion list.,25945,1
36356,,,0,0
36357,Ancient Shackles Orchestrion Roll,Music roll for <Emphasis>Ancient Shackles</Emphasis>. Use to add to your orchestrion list.,25945,1
36358,Hic Svnt Leones Orchestrion Roll,Music roll for <Emphasis>Hic Svnt Leones</Emphasis>. Use to add to your orchestrion list.,25945,1
36359,The Ewer Brimmeth Orchestrion Roll,Music roll for <Emphasis>The Ewer Brimmeth</Emphasis>. Use to add to your orchestrion list.,25945,1
36360,Twilit Terraces Orchestrion Roll,Music roll for <Emphasis>Twilit Terraces</Emphasis>. Use to add to your orchestrion list.,25945,1
36361,The Labyrinth Orchestrion Roll,Music roll for <Emphasis>The Labyrinth</Emphasis>. Use to add to your orchestrion list.,25945,1
36362,Divine Words Orchestrion Roll,Music roll for <Emphasis>Divine Words</Emphasis>. Use to add to your orchestrion list.,25945,1
36363,"White Snow, Black Steel Orchestrion Roll","Music roll for <Emphasis>White Snow, Black Steel</Emphasis>. Use to add to your orchestrion list.",25945,1
36364,One Small Step Orchestrion Roll,Music roll for <Emphasis>One Small Step</Emphasis>. Use to add to your orchestrion list.,25945,1
36365,Sky Unsundered Orchestrion Roll,Music roll for <Emphasis>Sky Unsundered</Emphasis>. Use to add to your orchestrion list.,25945,1
36366,Close in the Distance Orchestrion Roll,Music roll for <Emphasis>Close in the Distance</Emphasis>. Use to add to your orchestrion list.,25945,1
36367,Unbowed Orchestrion Roll,Music roll for <Emphasis>Unbowed</Emphasis>. Use to add to your orchestrion list.,25945,1
36368,On Blade's Edge Orchestrion Roll,Music roll for <Emphasis>On Blade's Edge</Emphasis>. Use to add to your orchestrion list.,25945,1
36369,Finality Orchestrion Roll,Music roll for <Emphasis>Finality</Emphasis>. Use to add to your orchestrion list.,25945,1
36370,Endwalker – Footfalls Orchestrion Roll,Music roll for <Emphasis>Endwalker – Footfalls</Emphasis>. Use to add to your orchestrion list.,25945,1
36371,Flow Orchestrion Roll,Music roll for <Emphasis>Flow</Emphasis>. Use to add to your orchestrion list.,25945,1
36372,Dawnbound Orchestrion Roll,Music roll for <Emphasis>Dawnbound</Emphasis>. Use to add to your orchestrion list.,25945,1
36373,Roar of the Wyrm Orchestrion Roll,Music roll for <Emphasis>Roar of the Wyrm</Emphasis>. Use to add to your orchestrion list.,25945,1
36374,From the Depths Orchestrion Roll,Music roll for <Emphasis>From the Depths</Emphasis>. Use to add to your orchestrion list.,25945,1
36375,Ink Long Dry (Piano Collections) Orchestrion Roll,Music roll for <Emphasis>Ink Long Dry (Piano Collections)</Emphasis>. Use to add to your orchestrion list.,25945,1
36376,Heroes (Piano Collections) Orchestrion Roll,Music roll for <Emphasis>Heroes (Piano Collections)</Emphasis>. Use to add to your orchestrion list.,25945,1
36377,Old Wounds (Piano Collections) Orchestrion Roll,Music roll for <Emphasis>Old Wounds (Piano Collections)</Emphasis>. Use to add to your orchestrion list.,25945,1
36378,Faded Copy of Endcaller,Timeworn pages of sheet music containing the full score for <Emphasis>Endcaller</Emphasis>.,25958,1
36379,Faded Copy of Your Answer,Timeworn pages of sheet music containing the full score for <Emphasis>Your Answer</Emphasis>.,25958,1
36380,Deluxe Snow-dusted Tree,Few realize the “snow” that rests on the boughs is in fact cake icing.,52301,1
36381,Deluxe Unmelting Ice Partition,Guaranteed to never melt or your money back.,52698,1
36382,Deluxe Unmelting Ice Loft,Guaranteed to never melt or your money back.,51442,1
36383,Deluxe Handmade Akabeko,"The year of the ox simply would be incomplete without a pair of nodding cattle in every home. May their nodding never cease, even after their appointed year comes to an end.",53332,1
36384,Deluxe Stuffed Kupka Kupp,"So true to life it may very well be Kupka Kupp himself, albeit stuffed. You hope for his sake it is not.",53383,1
36385,Pecten,"A sizable bivalve native to Scholar's Harbor.

[Suitable for printing on small canvases.]",29047,430
36386,Northern Herring,"A saltwater fish that serves as a staple in Sharlayan cuisine.

[Suitable for printing on small canvases.]",29010,495
36387,Dog-faced Puffer,"A saltwater fish recognized by its dark facial markings.

[Suitable for display in aquariums tier 1 and higher.]
[Suitable for printing on small canvases.]",28039,495
36388,Cobalt Chromis,"This saltwater fish is prized for its brilliant blue hue.

[Suitable for display in aquariums tier 2 and higher.]
[Suitable for printing on medium canvases.]",28040,500
36389,Guitarfish,"A saltwater fish shaped like a stringed instrument.

[Suitable for printing on medium canvases.]",28041,510
